SiteID,Latitude,Longitude,Year,Julian_Day,Julian_week,AphidCount,Aphid_GGD,Pea_GDD,Vetch_GDD,Vetch_GDD_Clarkston
2009-Site-15,46.91732,-117.13726,2009,146,21,0,,,,
2009-Site-15,46.91732,-117.13726,2009,149,21,0,,,,
2009-Site-15,46.91732,-117.13726,2009,153,22,0,,,,
2009-Site-15,46.91732,-117.13726,2009,156,22,0,,,,
2009-Site-15,46.91732,-117.13726,2009,160,23,0,,,,
2009-Site-15,46.91732,-117.13726,2009,163,23,0,,,,
2009-Site-15,46.91732,-117.13726,2009,167,24,0,,,,
2009-Site-15,46.91732,-117.13726,2009,170,24,0,,,,
2009-Site-15,46.91732,-117.13726,2009,174,25,0,,,,
2009-Site-15,46.91732,-117.13726,2009,177,25,0,,,,
2009-Site-15,46.91732,-117.13726,2009,181,26,0,,,,
2009-Site-15,46.91732,-117.13726,2009,184,26,0,,,,
2009-Site-15,46.91732,-117.13726,2009,188,27,0,,,,
2009-Site-15,46.91732,-117.13726,2009,191,27,0,,,,
2009-Site-15,46.91732,-117.13726,2009,194,28,1,,,,
2009-Site-14,46.99969,-117.15253,2009,139,20,0,,,,
2009-Site-14,46.99969,-117.15253,2009,142,20,1,,,,
2009-Site-14,46.99969,-117.15253,2009,146,21,2,,,,
2009-Site-14,46.99969,-117.15253,2009,149,21,1,,,,
2009-Site-14,46.99969,-117.15253,2009,153,22,2,,,,
2009-Site-14,46.99969,-117.15253,2009,156,22,10,,,,
2009-Site-14,46.99969,-117.15253,2009,160,23,40,,,,
2009-Site-14,46.99969,-117.15253,2009,163,23,3,,,,
2009-Site-14,46.99969,-117.15253,2009,167,24,6,,,,
2009-Site-14,46.99969,-117.15253,2009,170,24,2,,,,
2009-Site-14,46.99969,-117.15253,2009,174,25,0,,,,
2009-Site-14,46.99969,-117.15253,2009,177,25,1,,,,
2009-Site-14,46.99969,-117.15253,2009,181,26,5,,,,
2009-Site-14,46.99969,-117.15253,2009,184,26,0,,,,
2009-Site-14,46.99969,-117.15253,2009,188,27,4,,,,
2009-Site-14,46.99969,-117.15253,2009,191,27,1,,,,
2009-Site-14,46.99969,-117.15253,2009,194,28,1,,,,
2009-Site-13,47.02649,-117.11889,2009,139,20,1,,,,
2009-Site-13,47.02649,-117.11889,2009,142,20,0,,,,
2009-Site-13,47.02649,-117.11889,2009,146,21,1,,,,
2009-Site-13,47.02649,-117.11889,2009,149,21,0,,,,
2009-Site-13,47.02649,-117.11889,2009,153,22,3,,,,
2009-Site-13,47.02649,-117.11889,2009,156,22,4,,,,
2009-Site-13,47.02649,-117.11889,2009,160,23,3,,,,
2009-Site-13,47.02649,-117.11889,2009,163,23,2,,,,
2009-Site-13,47.02649,-117.11889,2009,167,24,7,,,,
2009-Site-13,47.02649,-117.11889,2009,170,24,7,,,,
2009-Site-13,47.02649,-117.11889,2009,174,25,0,,,,
2009-Site-13,47.02649,-117.11889,2009,177,25,1,,,,
2009-Site-13,47.02649,-117.11889,2009,181,26,3,,,,
2009-Site-13,47.02649,-117.11889,2009,184,26,0,,,,
2009-Site-13,47.02649,-117.11889,2009,188,27,1,,,,
2009-Site-13,47.02649,-117.11889,2009,191,27,1,,,,
2009-Site-13,47.02649,-117.11889,2009,194,28,6,,,,
2009-Site-12,47.04217,-117.14927,2009,139,20,0,,,,
2009-Site-12,47.04217,-117.14927,2009,142,20,0,,,,
2009-Site-12,47.04217,-117.14927,2009,146,21,0,,,,
2009-Site-12,47.04217,-117.14927,2009,149,21,0,,,,
2009-Site-12,47.04217,-117.14927,2009,153,22,0,,,,
2009-Site-12,47.04217,-117.14927,2009,156,22,3,,,,
2009-Site-12,47.04217,-117.14927,2009,160,23,1,,,,
2009-Site-12,47.04217,-117.14927,2009,163,23,0,,,,
2009-Site-12,47.04217,-117.14927,2009,167,24,7,,,,
2009-Site-12,47.04217,-117.14927,2009,170,24,12,,,,
2009-Site-12,47.04217,-117.14927,2009,174,25,1,,,,
2009-Site-12,47.04217,-117.14927,2009,177,25,3,,,,
2009-Site-12,47.04217,-117.14927,2009,181,26,5,,,,
2009-Site-12,47.04217,-117.14927,2009,184,26,4,,,,
2009-Site-12,47.04217,-117.14927,2009,188,27,1,,,,
2009-Site-12,47.04217,-117.14927,2009,191,27,0,,,,
2009-Site-12,47.04217,-117.14927,2009,194,28,0,,,,
2009-Site-11,47.07012,-117.23716,2009,139,20,1,,,,
2009-Site-11,47.07012,-117.23716,2009,142,20,0,,,,
2009-Site-11,47.07012,-117.23716,2009,146,21,1,,,,
2009-Site-11,47.07012,-117.23716,2009,149,21,0,,,,
2009-Site-11,47.07012,-117.23716,2009,153,22,3,,,,
2009-Site-11,47.07012,-117.23716,2009,156,22,2,,,,
2009-Site-11,47.07012,-117.23716,2009,160,23,1,,,,
2009-Site-11,47.07012,-117.23716,2009,163,23,0,,,,
2009-Site-11,47.07012,-117.23716,2009,167,24,1,,,,
2009-Site-11,47.07012,-117.23716,2009,170,24,1,,,,
2009-Site-11,47.07012,-117.23716,2009,174,25,1,,,,
2009-Site-11,47.07012,-117.23716,2009,177,25,1,,,,
2009-Site-11,47.07012,-117.23716,2009,181,26,0,,,,
2009-Site-11,47.07012,-117.23716,2009,184,26,0,,,,
2009-Site-11,47.07012,-117.23716,2009,188,27,0,,,,
2009-Site-11,47.07012,-117.23716,2009,191,27,1,,,,
2009-Site-11,47.07012,-117.23716,2009,194,28,1,,,,
2009-Site-10,47.09303,-117.16712,2009,139,20,0,,,,
2009-Site-10,47.09303,-117.16712,2009,142,20,0,,,,
2009-Site-10,47.09303,-117.16712,2009,146,21,0,,,,
2009-Site-10,47.09303,-117.16712,2009,149,21,0,,,,
2009-Site-10,47.09303,-117.16712,2009,153,22,0,,,,
2009-Site-10,47.09303,-117.16712,2009,156,22,3,,,,
2009-Site-10,47.09303,-117.16712,2009,160,23,3,,,,
2009-Site-10,47.09303,-117.16712,2009,163,23,0,,,,
2009-Site-10,47.09303,-117.16712,2009,167,24,1,,,,
2009-Site-10,47.09303,-117.16712,2009,170,24,1,,,,
2009-Site-10,47.09303,-117.16712,2009,174,25,0,,,,
2009-Site-10,47.09303,-117.16712,2009,177,25,2,,,,
2009-Site-10,47.09303,-117.16712,2009,181,26,0,,,,
2009-Site-10,47.09303,-117.16712,2009,184,26,1,,,,
2009-Site-10,47.09303,-117.16712,2009,188,27,0,,,,
2009-Site-10,47.09303,-117.16712,2009,191,27,0,,,,
2009-Site-10,47.09303,-117.16712,2009,194,28,0,,,,
2009-Site-09,47.11838,-117.25107,2009,139,20,0,,,,
2009-Site-09,47.11838,-117.25107,2009,142,20,0,,,,
2009-Site-09,47.11838,-117.25107,2009,146,21,0,,,,
2009-Site-09,47.11838,-117.25107,2009,149,21,0,,,,
2009-Site-09,47.11838,-117.25107,2009,153,22,7,,,,
2009-Site-09,47.11838,-117.25107,2009,156,22,1,,,,
2009-Site-09,47.11838,-117.25107,2009,160,23,0,,,,
2009-Site-09,47.11838,-117.25107,2009,163,23,1,,,,
2009-Site-09,47.11838,-117.25107,2009,167,24,3,,,,
2009-Site-09,47.11838,-117.25107,2009,170,24,2,,,,
2009-Site-09,47.11838,-117.25107,2009,174,25,0,,,,
2009-Site-09,47.11838,-117.25107,2009,177,25,3,,,,
2009-Site-09,47.11838,-117.25107,2009,181,26,4,,,,
2009-Site-09,47.11838,-117.25107,2009,184,26,0,,,,
2009-Site-09,47.11838,-117.25107,2009,188,27,2,,,,
2009-Site-09,47.11838,-117.25107,2009,191,27,4,,,,
2009-Site-09,47.11838,-117.25107,2009,194,28,0,,,,
2009-Site-08,47.11862,-117.22703,2009,139,20,0,,,,
2009-Site-08,47.11862,-117.22703,2009,142,20,0,,,,
2009-Site-08,47.11862,-117.22703,2009,146,21,5,,,,
2009-Site-08,47.11862,-117.22703,2009,149,21,1,,,,
2009-Site-08,47.11862,-117.22703,2009,153,22,38,,,,
2009-Site-08,47.11862,-117.22703,2009,156,22,10,,,,
2009-Site-08,47.11862,-117.22703,2009,160,23,1,,,,
2009-Site-08,47.11862,-117.22703,2009,163,23,0,,,,
2009-Site-08,47.11862,-117.22703,2009,167,24,7,,,,
2009-Site-08,47.11862,-117.22703,2009,170,24,6,,,,
2009-Site-08,47.11862,-117.22703,2009,174,25,6,,,,
2009-Site-08,47.11862,-117.22703,2009,177,25,2,,,,
2009-Site-08,47.11862,-117.22703,2009,181,26,3,,,,
2009-Site-08,47.11862,-117.22703,2009,184,26,0,,,,
2009-Site-08,47.11862,-117.22703,2009,188,27,5,,,,
2009-Site-08,47.11862,-117.22703,2009,191,27,5,,,,
2009-Site-08,47.11862,-117.22703,2009,194,28,2,,,,
2009-Site-07,47.12732,-117.19828,2009,139,20,0,,,,
2009-Site-07,47.12732,-117.19828,2009,142,20,0,,,,
2009-Site-07,47.12732,-117.19828,2009,146,21,0,,,,
2009-Site-07,47.12732,-117.19828,2009,149,21,1,,,,
2009-Site-07,47.12732,-117.19828,2009,153,22,55,,,,
2009-Site-07,47.12732,-117.19828,2009,156,22,4,,,,
2009-Site-07,47.12732,-117.19828,2009,160,23,3,,,,
2009-Site-07,47.12732,-117.19828,2009,163,23,0,,,,
2009-Site-07,47.12732,-117.19828,2009,167,24,4,,,,
2009-Site-07,47.12732,-117.19828,2009,170,24,3,,,,
2009-Site-07,47.12732,-117.19828,2009,174,25,2,,,,
2009-Site-07,47.12732,-117.19828,2009,177,25,1,,,,
2009-Site-07,47.12732,-117.19828,2009,181,26,1,,,,
2009-Site-07,47.12732,-117.19828,2009,184,26,3,,,,
2009-Site-07,47.12732,-117.19828,2009,188,27,2,,,,
2009-Site-07,47.12732,-117.19828,2009,191,27,2,,,,
2009-Site-07,47.12732,-117.19828,2009,194,28,1,,,,
2009-Site-06,47.1526,-117.23167,2009,139,20,0,,,,
2009-Site-06,47.1526,-117.23167,2009,142,20,1,,,,
2009-Site-06,47.1526,-117.23167,2009,146,21,2,,,,
2009-Site-06,47.1526,-117.23167,2009,149,21,1,,,,
2009-Site-06,47.1526,-117.23167,2009,153,22,0,,,,
2009-Site-06,47.1526,-117.23167,2009,156,22,0,,,,
2009-Site-06,47.1526,-117.23167,2009,160,23,2,,,,
2009-Site-06,47.1526,-117.23167,2009,163,23,0,,,,
2009-Site-06,47.1526,-117.23167,2009,167,24,0,,,,
2009-Site-06,47.1526,-117.23167,2009,170,24,1,,,,
2009-Site-06,47.1526,-117.23167,2009,174,25,1,,,,
2009-Site-06,47.1526,-117.23167,2009,177,25,1,,,,
2009-Site-06,47.1526,-117.23167,2009,181,26,2,,,,
2009-Site-06,47.1526,-117.23167,2009,184,26,0,,,,
2009-Site-06,47.1526,-117.23167,2009,188,27,2,,,,
2009-Site-06,47.1526,-117.23167,2009,191,27,3,,,,
2009-Site-06,47.1526,-117.23167,2009,194,28,0,,,,
2009-Site-05,47.16013,-117.26609,2009,139,20,1,,,,
2009-Site-05,47.16013,-117.26609,2009,142,20,0,,,,
2009-Site-05,47.16013,-117.26609,2009,146,21,7,,,,
2009-Site-05,47.16013,-117.26609,2009,149,21,2,,,,
2009-Site-05,47.16013,-117.26609,2009,153,22,87,,,,
2009-Site-05,47.16013,-117.26609,2009,156,22,1,,,,
2009-Site-05,47.16013,-117.26609,2009,160,23,4,,,,
2009-Site-05,47.16013,-117.26609,2009,163,23,12,,,,
2009-Site-05,47.16013,-117.26609,2009,167,24,2,,,,
2009-Site-05,47.16013,-117.26609,2009,170,24,12,,,,
2009-Site-05,47.16013,-117.26609,2009,174,25,8,,,,
2009-Site-05,47.16013,-117.26609,2009,177,25,24,,,,
2009-Site-05,47.16013,-117.26609,2009,181,26,20,,,,
2009-Site-05,47.16013,-117.26609,2009,184,26,0,,,,
2009-Site-05,47.16013,-117.26609,2009,188,27,26,,,,
2009-Site-05,47.16013,-117.26609,2009,191,27,2,,,,
2009-Site-05,47.16013,-117.26609,2009,194,28,3,,,,
2009-Site-04,47.18288,-117.33424,2009,139,20,4,,,,
2009-Site-04,47.18288,-117.33424,2009,142,20,3,,,,
2009-Site-04,47.18288,-117.33424,2009,146,21,1,,,,
2009-Site-04,47.18288,-117.33424,2009,149,21,1,,,,
2009-Site-04,47.18288,-117.33424,2009,153,22,6,,,,
2009-Site-04,47.18288,-117.33424,2009,156,22,0,,,,
2009-Site-04,47.18288,-117.33424,2009,160,23,0,,,,
2009-Site-04,47.18288,-117.33424,2009,163,23,1,,,,
2009-Site-04,47.18288,-117.33424,2009,167,24,3,,,,
2009-Site-04,47.18288,-117.33424,2009,170,24,5,,,,
2009-Site-04,47.18288,-117.33424,2009,174,25,4,,,,
2009-Site-04,47.18288,-117.33424,2009,177,25,46,,,,
2009-Site-04,47.18288,-117.33424,2009,181,26,24,,,,
2009-Site-04,47.18288,-117.33424,2009,184,26,0,,,,
2009-Site-04,47.18288,-117.33424,2009,188,27,22,,,,
2009-Site-04,47.18288,-117.33424,2009,191,27,10,,,,
2009-Site-04,47.18288,-117.33424,2009,194,28,1,,,,
2009-Site-03,47.18172,-117.36848,2009,139,20,0,,,,
2009-Site-03,47.18172,-117.36848,2009,142,20,0,,,,
2009-Site-03,47.18172,-117.36848,2009,146,21,0,,,,
2009-Site-03,47.18172,-117.36848,2009,149,21,0,,,,
2009-Site-03,47.18172,-117.36848,2009,153,22,0,,,,
2009-Site-03,47.18172,-117.36848,2009,156,22,0,,,,
2009-Site-03,47.18172,-117.36848,2009,160,23,0,,,,
2009-Site-03,47.18172,-117.36848,2009,163,23,1,,,,
2009-Site-03,47.18172,-117.36848,2009,167,24,1,,,,
2009-Site-03,47.18172,-117.36848,2009,170,24,0,,,,
2009-Site-03,47.18172,-117.36848,2009,174,25,0,,,,
2009-Site-03,47.18172,-117.36848,2009,177,25,4,,,,
2009-Site-03,47.18172,-117.36848,2009,181,26,4,,,,
2009-Site-03,47.18172,-117.36848,2009,184,26,0,,,,
2009-Site-03,47.18172,-117.36848,2009,188,27,1,,,,
2009-Site-03,47.18172,-117.36848,2009,191,27,1,,,,
2009-Site-03,47.18172,-117.36848,2009,194,28,0,,,,
2009-Site-02,47.2214,-117.38552,2009,139,20,0,,,,
2009-Site-02,47.2214,-117.38552,2009,142,20,0,,,,
2009-Site-02,47.2214,-117.38552,2009,146,21,0,,,,
2009-Site-02,47.2214,-117.38552,2009,149,21,0,,,,
2009-Site-02,47.2214,-117.38552,2009,153,22,1,,,,
2009-Site-02,47.2214,-117.38552,2009,156,22,0,,,,
2009-Site-02,47.2214,-117.38552,2009,160,23,0,,,,
2009-Site-02,47.2214,-117.38552,2009,163,23,1,,,,
2009-Site-02,47.2214,-117.38552,2009,167,24,0,,,,
2009-Site-02,47.2214,-117.38552,2009,170,24,4,,,,
2009-Site-02,47.2214,-117.38552,2009,174,25,3,,,,
2009-Site-02,47.2214,-117.38552,2009,177,25,8,,,,
2009-Site-02,47.2214,-117.38552,2009,181,26,0,,,,
2009-Site-02,47.2214,-117.38552,2009,184,26,0,,,,
2009-Site-02,47.2214,-117.38552,2009,188,27,6,,,,
2009-Site-02,47.2214,-117.38552,2009,191,27,5,,,,
2009-Site-02,47.2214,-117.38552,2009,194,28,1,,,,
2009-Site-01,47.34266,-117.37758,2009,139,20,0,,,,
2009-Site-01,47.34266,-117.37758,2009,142,20,0,,,,
2009-Site-01,47.34266,-117.37758,2009,146,21,1,,,,
2009-Site-01,47.34266,-117.37758,2009,149,21,0,,,,
2009-Site-01,47.34266,-117.37758,2009,153,22,2,,,,
2009-Site-01,47.34266,-117.37758,2009,156,22,2,,,,
2009-Site-01,47.34266,-117.37758,2009,160,23,0,,,,
2009-Site-01,47.34266,-117.37758,2009,163,23,2,,,,
2009-Site-01,47.34266,-117.37758,2009,167,24,0,,,,
2009-Site-01,47.34266,-117.37758,2009,170,24,1,,,,
2009-Site-01,47.34266,-117.37758,2009,174,25,1,,,,
2009-Site-01,47.34266,-117.37758,2009,177,25,0,,,,
2009-Site-01,47.34266,-117.37758,2009,181,26,0,,,,
2009-Site-01,47.34266,-117.37758,2009,184,26,0,,,,
2009-Site-01,47.34266,-117.37758,2009,188,27,1,,,,
2009-Site-01,47.34266,-117.37758,2009,191,27,0,,,,
2009-Site-01,47.34266,-117.37758,2009,194,28,1,,,,
2008-Site-25,46.4725,-116.89401,2008,141,20,2,,,,
2008-Site-25,46.4725,-116.89401,2008,144,21,0,,,,
2008-Site-25,46.4725,-116.89401,2008,148,21,1,,,,
2008-Site-25,46.4725,-116.89401,2008,151,22,0,,,,
2008-Site-25,46.4725,-116.89401,2008,154,22,2,,,,
2008-Site-25,46.4725,-116.89401,2008,157,22,2,,,,
2008-Site-25,46.4725,-116.89401,2008,161,23,0,,,,
2008-Site-25,46.4725,-116.89401,2008,164,23,0,,,,
2008-Site-25,46.4725,-116.89401,2008,168,24,2,,,,
2008-Site-25,46.4725,-116.89401,2008,172,25,2,,,,
2008-Site-25,46.4725,-116.89401,2008,175,25,2,,,,
2008-Site-25,46.4725,-116.89401,2008,178,25,5,,,,
2008-Site-25,46.4725,-116.89401,2008,182,26,4,,,,
2008-Site-25,46.4725,-116.89401,2008,185,26,2,,,,
2008-Site-25,46.4725,-116.89401,2008,189,27,2,,,,
2008-Site-25,46.4725,-116.89401,2008,192,27,0,,,,
2008-Site-25,46.4725,-116.89401,2008,196,28,1,,,,
2008-Site-25,46.4725,-116.89401,2009,198,28,1,,,,
2008-Site-25,46.4725,-116.89401,2008,202,29,1,,,,
2008-Site-24,46.54906,-116.96886,2008,141,20,0,,,,
2008-Site-24,46.54906,-116.96886,2008,144,21,0,,,,
2008-Site-24,46.54906,-116.96886,2008,148,21,1,,,,
2008-Site-24,46.54906,-116.96886,2008,151,22,0,,,,
2008-Site-24,46.54906,-116.96886,2008,154,22,1,,,,
2008-Site-24,46.54906,-116.96886,2008,157,22,0,,,,
2008-Site-24,46.54906,-116.96886,2008,161,23,0,,,,
2008-Site-24,46.54906,-116.96886,2008,164,23,0,,,,
2008-Site-24,46.54906,-116.96886,2008,168,24,1,,,,
2008-Site-24,46.54906,-116.96886,2008,172,25,0,,,,
2008-Site-24,46.54906,-116.96886,2008,175,25,0,,,,
2008-Site-24,46.54906,-116.96886,2008,178,25,0,,,,
2008-Site-24,46.54906,-116.96886,2008,182,26,0,,,,
2008-Site-24,46.54906,-116.96886,2008,185,26,0,,,,
2008-Site-24,46.54906,-116.96886,2008,189,27,0,,,,
2008-Site-24,46.54906,-116.96886,2008,192,27,0,,,,
2008-Site-24,46.54906,-116.96886,2008,196,28,3,,,,
2008-Site-24,46.54906,-116.96886,2009,198,28,2,,,,
2008-Site-24,46.54906,-116.96886,2008,202,29,0,,,,
2008-Site-23,46.55478,-116.81015,2008,141,20,0,,,,
2008-Site-23,46.55478,-116.81015,2008,144,21,0,,,,
2008-Site-23,46.55478,-116.81015,2008,148,21,0,,,,
2008-Site-23,46.55478,-116.81015,2008,151,22,0,,,,
2008-Site-23,46.55478,-116.81015,2008,154,22,0,,,,
2008-Site-23,46.55478,-116.81015,2008,157,22,0,,,,
2008-Site-23,46.55478,-116.81015,2008,161,23,0,,,,
2008-Site-23,46.55478,-116.81015,2008,164,23,0,,,,
2008-Site-23,46.55478,-116.81015,2008,168,24,0,,,,
2008-Site-23,46.55478,-116.81015,2008,172,25,1,,,,
2008-Site-23,46.55478,-116.81015,2008,175,25,0,,,,
2008-Site-23,46.55478,-116.81015,2008,178,25,0,,,,
2008-Site-23,46.55478,-116.81015,2008,182,26,0,,,,
2008-Site-23,46.55478,-116.81015,2008,185,26,1,,,,
2008-Site-23,46.55478,-116.81015,2008,189,27,0,,,,
2008-Site-23,46.55478,-116.81015,2008,192,27,2,,,,
2008-Site-23,46.55478,-116.81015,2008,196,28,1,,,,
2008-Site-23,46.55478,-116.81015,2009,198,28,1,,,,
2008-Site-23,46.55478,-116.81015,2008,202,29,0,,,,
2008-Site-22,46.58694,-116.94714,2008,141,20,0,,,,
2008-Site-22,46.58694,-116.94714,2008,144,21,0,,,,
2008-Site-22,46.58694,-116.94714,2008,148,21,2,,,,
2008-Site-22,46.58694,-116.94714,2008,151,22,0,,,,
2008-Site-22,46.58694,-116.94714,2008,154,22,2,,,,
2008-Site-22,46.58694,-116.94714,2008,157,22,2,,,,
2008-Site-22,46.58694,-116.94714,2008,161,23,0,,,,
2008-Site-22,46.58694,-116.94714,2008,164,23,0,,,,
2008-Site-22,46.58694,-116.94714,2008,168,24,0,,,,
2008-Site-22,46.58694,-116.94714,2008,172,25,0,,,,
2008-Site-22,46.58694,-116.94714,2008,175,25,2,,,,
2008-Site-22,46.58694,-116.94714,2008,178,25,0,,,,
2008-Site-22,46.58694,-116.94714,2008,182,26,0,,,,
2008-Site-22,46.58694,-116.94714,2008,185,26,1,,,,
2008-Site-22,46.58694,-116.94714,2008,189,27,1,,,,
2008-Site-22,46.58694,-116.94714,2008,192,27,2,,,,
2008-Site-22,46.58694,-116.94714,2008,196,28,4,,,,
2008-Site-22,46.58694,-116.94714,2009,198,28,1,,,,
2008-Site-22,46.58694,-116.94714,2008,202,29,0,,,,
2008-Site-21,46.60864,-116.78483,2008,141,20,4,,,,
2008-Site-21,46.60864,-116.78483,2008,144,21,2,,,,
2008-Site-21,46.60864,-116.78483,2008,148,21,0,,,,
2008-Site-21,46.60864,-116.78483,2008,151,22,0,,,,
2008-Site-21,46.60864,-116.78483,2008,154,22,2,,,,
2008-Site-21,46.60864,-116.78483,2008,157,22,1,,,,
2008-Site-21,46.60864,-116.78483,2008,161,23,1,,,,
2008-Site-21,46.60864,-116.78483,2008,164,23,4,,,,
2008-Site-21,46.60864,-116.78483,2008,168,24,0,,,,
2008-Site-21,46.60864,-116.78483,2008,172,25,0,,,,
2008-Site-21,46.60864,-116.78483,2008,175,25,4,,,,
2008-Site-21,46.60864,-116.78483,2008,178,25,0,,,,
2008-Site-21,46.60864,-116.78483,2008,182,26,1,,,,
2008-Site-21,46.60864,-116.78483,2008,185,26,2,,,,
2008-Site-21,46.60864,-116.78483,2008,189,27,6,,,,
2008-Site-21,46.60864,-116.78483,2008,192,27,2,,,,
2008-Site-21,46.60864,-116.78483,2008,196,28,1,,,,
2008-Site-21,46.60864,-116.78483,2009,198,28,2,,,,
2008-Site-21,46.60864,-116.78483,2008,202,29,1,,,,
2008-Site-20,46.59263,-117.17232,2008,141,20,0,,,,
2008-Site-20,46.59263,-117.17232,2008,144,21,0,,,,
2008-Site-20,46.59263,-117.17232,2008,148,21,0,,,,
2008-Site-20,46.59263,-117.17232,2008,151,22,0,,,,
2008-Site-20,46.59263,-117.17232,2008,154,22,0,,,,
2008-Site-20,46.59263,-117.17232,2008,157,22,0,,,,
2008-Site-20,46.59263,-117.17232,2008,161,23,2,,,,
2008-Site-20,46.59263,-117.17232,2008,164,23,1,,,,
2008-Site-20,46.59263,-117.17232,2008,168,24,0,,,,
2008-Site-20,46.59263,-117.17232,2008,172,25,2,,,,
2008-Site-20,46.59263,-117.17232,2008,175,25,2,,,,
2008-Site-20,46.59263,-117.17232,2008,178,25,2,,,,
2008-Site-20,46.59263,-117.17232,2008,182,26,0,,,,
2008-Site-20,46.59263,-117.17232,2008,185,26,4,,,,
2008-Site-20,46.59263,-117.17232,2008,189,27,7,,,,
2008-Site-20,46.59263,-117.17232,2008,192,27,3,,,,
2008-Site-20,46.59263,-117.17232,2008,196,28,2,,,,
2008-Site-20,46.59263,-117.17232,2009,198,28,6,,,,
2008-Site-20,46.59263,-117.17232,2008,202,29,2,,,,
2008-Site-19,46.66392,-117.02456,2008,141,20,1,,,,
2008-Site-19,46.66392,-117.02456,2008,144,21,1,,,,
2008-Site-19,46.66392,-117.02456,2008,148,21,0,,,,
2008-Site-19,46.66392,-117.02456,2008,151,22,1,,,,
2008-Site-19,46.66392,-117.02456,2008,154,22,0,,,,
2008-Site-19,46.66392,-117.02456,2008,157,22,0,,,,
2008-Site-19,46.66392,-117.02456,2008,161,23,0,,,,
2008-Site-19,46.66392,-117.02456,2008,164,23,0,,,,
2008-Site-19,46.66392,-117.02456,2008,168,24,0,,,,
2008-Site-19,46.66392,-117.02456,2008,172,25,0,,,,
2008-Site-19,46.66392,-117.02456,2008,175,25,0,,,,
2008-Site-19,46.66392,-117.02456,2008,178,25,2,,,,
2008-Site-19,46.66392,-117.02456,2008,182,26,0,,,,
2008-Site-19,46.66392,-117.02456,2008,185,26,1,,,,
2008-Site-19,46.66392,-117.02456,2008,189,27,3,,,,
2008-Site-19,46.66392,-117.02456,2008,192,27,4,,,,
2008-Site-19,46.66392,-117.02456,2008,196,28,1,,,,
2008-Site-19,46.66392,-117.02456,2009,198,28,2,,,,
2008-Site-19,46.66392,-117.02456,2008,202,29,2,,,,
2008-Site-18,46.69148,-117.1412,2008,141,20,0,,,,
2008-Site-18,46.69148,-117.1412,2008,144,21,0,,,,
2008-Site-18,46.69148,-117.1412,2008,148,21,0,,,,
2008-Site-18,46.69148,-117.1412,2008,151,22,0,,,,
2008-Site-18,46.69148,-117.1412,2008,154,22,0,,,,
2008-Site-18,46.69148,-117.1412,2008,157,22,0,,,,
2008-Site-18,46.69148,-117.1412,2008,161,23,1,,,,
2008-Site-18,46.69148,-117.1412,2008,164,23,0,,,,
2008-Site-18,46.69148,-117.1412,2008,168,24,0,,,,
2008-Site-18,46.69148,-117.1412,2008,172,25,0,,,,
2008-Site-18,46.69148,-117.1412,2008,175,25,0,,,,
2008-Site-18,46.69148,-117.1412,2008,178,25,0,,,,
2008-Site-18,46.69148,-117.1412,2008,182,26,0,,,,
2008-Site-18,46.69148,-117.1412,2008,185,26,0,,,,
2008-Site-18,46.69148,-117.1412,2008,189,27,0,,,,
2008-Site-18,46.69148,-117.1412,2008,192,27,1,,,,
2008-Site-18,46.69148,-117.1412,2008,196,28,1,,,,
2008-Site-18,46.69148,-117.1412,2009,198,28,1,,,,
2008-Site-18,46.69148,-117.1412,2008,202,29,3,,,,
2008-Site-17,46.72421,-116.92671,2008,141,20,0,,,,
2008-Site-17,46.72421,-116.92671,2008,144,21,0,,,,
2008-Site-17,46.72421,-116.92671,2008,148,21,0,,,,
2008-Site-17,46.72421,-116.92671,2008,151,22,0,,,,
2008-Site-17,46.72421,-116.92671,2008,154,22,0,,,,
2008-Site-17,46.72421,-116.92671,2008,157,22,0,,,,
2008-Site-17,46.72421,-116.92671,2008,161,23,0,,,,
2008-Site-17,46.72421,-116.92671,2008,164,23,0,,,,
2008-Site-17,46.72421,-116.92671,2008,168,24,1,,,,
2008-Site-17,46.72421,-116.92671,2008,172,25,0,,,,
2008-Site-17,46.72421,-116.92671,2008,175,25,0,,,,
2008-Site-17,46.72421,-116.92671,2008,178,25,0,,,,
2008-Site-17,46.72421,-116.92671,2008,182,26,0,,,,
2008-Site-17,46.72421,-116.92671,2008,185,26,0,,,,
2008-Site-17,46.72421,-116.92671,2008,189,27,1,,,,
2008-Site-17,46.72421,-116.92671,2008,192,27,6,,,,
2008-Site-17,46.72421,-116.92671,2008,196,28,2,,,,
2008-Site-17,46.72421,-116.92671,2009,198,28,3,,,,
2008-Site-17,46.72421,-116.92671,2008,202,29,1,,,,
2008-Site-16,46.72053,-117.46354,2008,141,20,1,,,,
2008-Site-16,46.72053,-117.46354,2008,144,21,2,,,,
2008-Site-16,46.72053,-117.46354,2008,148,21,0,,,,
2008-Site-16,46.72053,-117.46354,2008,151,22,1,,,,
2008-Site-16,46.72053,-117.46354,2008,154,22,8,,,,
2008-Site-16,46.72053,-117.46354,2008,157,22,3,,,,
2008-Site-16,46.72053,-117.46354,2008,161,23,4,,,,
2008-Site-16,46.72053,-117.46354,2008,164,23,5,,,,
2008-Site-16,46.72053,-117.46354,2008,168,24,9,,,,
2008-Site-16,46.72053,-117.46354,2008,172,25,0,,,,
2008-Site-16,46.72053,-117.46354,2008,175,25,8,,,,
